0,0,0,0,0,0,0,0,0,0
153,72,102,102,102,72,138,384,102,52
0,0,0,0,0,0,0,0,0,0
9,9,9,9,9,9,9,9,9,9
15,10,12,12,12,10,13,29,12,9
22,11,15,15,15,11,18,63,15,8
28,11,17,17,17,11,23,91,17,7
30,10,17,17,17,10,27,91,17,6
26,9,15,15,15,9,25,63,15,5
16,7,11,11,11,7,16,29,11,4
6,4,5,5,5,4,6,8,5,3
1,1,1,1,1,1,1,1,1,1
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,

